architecture,seed,condition,mode,channel,fault_id,runs,threshold,auroc,auprc,pre_fpr,detected_ratio,censored_delay_mean
tcn,42,conditional_XMV_02,conditional,2.0,13,20,0.8599845170974731,0.9480505606312292,0.974702734725063,0.0095,1.0,34.5
tcn,42,conditional_XMV_02,conditional,2.0,14,20,0.8599845170974731,0.9927352990033222,0.9960154747953942,0.0095,1.0,3.9
tcn,42,conditional_XMV_02,conditional,2.0,15,20,0.8599845170974731,0.5127807931893688,0.6149611798767824,0.00975,0.0,302.0
tcn,42,conditional_XMV_02,conditional,2.0,16,20,0.8599845170974731,0.5084135589700997,0.6064974777822089,0.01225,0.0,302.0
tcn,42,conditional_XMV_02,conditional,2.0,17,20,0.8599845170974731,0.9472804401993355,0.9738520784385551,0.00775,1.0,30.6
tcn,42,conditional_XMV_02,conditional,2.0,18,20,0.8599845170974731,0.8815516611295681,0.9354481525993216,0.01025,1.0,57.6
tcn,42,conditional_XMV_02,conditional,2.0,19,20,0.8599845170974731,0.9257268687707642,0.9589001782619456,0.0105,1.0,29.95
tcn,42,conditional_XMV_02,conditional,2.0,20,20,0.8599845170974731,0.9376022009966778,0.9689222681277414,0.00775,1.0,41.85
tcn,42,conditional_XMV_02,conditional,2.0,21,20,0.8599845170974731,0.4993482350498339,0.599452660506284,0.011,0.0,302.0
tcn,42,conditional_XMV_02,conditional,2.0,22,20,0.8599845170974731,0.5582832433554817,0.6469775715952357,0.011,0.0,302.0
tcn,42,conditional_XMV_02,conditional,2.0,23,20,0.8599845170974731,0.5474770764119601,0.6355834159128215,0.011,0.0,302.0
tcn,42,conditional_XMV_02,conditional,2.0,24,20,0.8599845170974731,0.9483639742524916,0.9722056757131814,0.009,1.0,16.35
tcn,42,conditional_XMV_02,conditional,2.0,25,20,0.8599845170974731,0.8958593646179402,0.9427020677271992,0.007,1.0,21.15
tcn,42,conditional_XMV_02,conditional,2.0,26,20,0.8599845170974731,0.8961320182724253,0.943645451619052,0.0105,1.0,30.6
tcn,42,conditional_XMV_02,conditional,2.0,27,20,0.8599845170974731,0.7994397425249169,0.8725654137841874,0.0085,1.0,22.45
tcn,42,conditional_XMV_02,conditional,2.0,28,20,0.8599845170974731,0.558946719269103,0.6626506954618816,0.00725,0.0,302.0
tcn,42,conditional_XMV_03,conditional,3.0,1,20,0.8633785247802734,0.9953281561461794,0.9976268648586416,0.008,1.0,4.7
tcn,42,conditional_XMV_03,conditional,3.0,2,20,0.8633785247802734,0.989559634551495,0.9945906451009108,0.01075,1.0,13.3
tcn,42,conditional_XMV_03,conditional,3.0,3,20,0.8633785247802734,0.5484689161129568,0.637912813707223,0.00975,0.0,302.0
tcn,42,conditional_XMV_03,conditional,3.0,4,20,0.8633785247802734,0.7198674418604651,0.7716753170063974,0.01025,1.0,2.0
tcn,42,conditional_XMV_03,conditional,3.0,5,20,0.8633785247802734,0.4996213662790698,0.6053707017041675,0.00975,0.0,302.0
tcn,42,conditional_XMV_03,conditional,3.0,6,20,0.8633785247802734,0.9981751245847176,0.9991374080506926,0.00875,1.0,1.0
tcn,42,conditional_XMV_03,conditional,3.0,7,20,0.8633785247802734,0.9966474667774088,0.9983838629299896,0.00975,1.0,2.0
tcn,42,conditional_XMV_03,conditional,3.0,8,20,0.8633785247802734,0.9661534468438538,0.9830671402906846,0.00925,1.0,24.3
tcn,42,conditional_XMV_03,conditional,3.0,9,20,0.8633785247802734,0.5416008928571429,0.6346203379769814,0.0115,0.0,302.0
tcn,42,conditional_XMV_03,conditional,3.0,10,20,0.8633785247802734,0.9234116486710964,0.9594122569526072,0.00925,1.0,37.05
tcn,42,conditional_XMV_03,conditional,3.0,11,20,0.8633785247802734,0.9541619393687708,0.974328416694034,0.01025,1.0,9.4
tcn,42,conditional_XMV_03,conditional,3.0,12,20,0.8633785247802734,0.7919589700996678,0.8710213775259217,0.01125,1.0,25.85
tcn,42,conditional_XMV_03,conditional,3.0,13,20,0.8633785247802734,0.9478397009966776,0.9746315314273408,0.00875,1.0,34.5
tcn,42,conditional_XMV_03,conditional,3.0,14,20,0.8633785247802734,0.9925863372093024,0.9959314195832712,0.00975,1.0,3.9
tcn,42,conditional_XMV_03,conditional,3.0,15,20,0.8633785247802734,0.5136184593023256,0.6155279772889797,0.00975,0.0,302.0
tcn,42,conditional_XMV_03,conditional,3.0,16,20,0.8633785247802734,0.5075696636212624,0.6059934520147559,0.01125,0.0,302.0
tcn,42,conditional_XMV_03,conditional,3.0,17,20,0.8633785247802734,0.9473307516611296,0.9738455348771904,0.007,1.0,30.6
tcn,42,conditional_XMV_03,conditional,3.0,18,20,0.8633785247802734,0.8814392441860465,0.9353429400050434,0.011,1.0,57.7
tcn,42,conditional_XMV_03,conditional,3.0,19,20,0.8633785247802734,0.9154366901993356,0.9523349360975656,0.01,1.0,30.7
tcn,42,conditional_XMV_03,conditional,3.0,20,20,0.8633785247802734,0.937631353820598,0.9689711431553149,0.00925,1.0,41.85
tcn,42,conditional_XMV_03,conditional,3.0,21,20,0.8633785247802734,0.4991924418604651,0.5997544024552823,0.01075,0.0,302.0
tcn,42,conditional_XMV_03,conditional,3.0,22,20,0.8633785247802734,0.558408077242525,0.647247771615205,0.01025,0.0,302.0
tcn,42,conditional_XMV_03,conditional,3.0,23,20,0.8633785247802734,0.5175558554817276,0.6118656310567799,0.01025,0.0,302.0
tcn,42,conditional_XMV_03,conditional,3.0,24,20,0.8633785247802734,0.950737396179402,0.9736311142564722,0.00875,1.0,15.55
tcn,42,conditional_XMV_03,conditional,3.0,25,20,0.8633785247802734,0.9104540697674418,0.9514807869024742,0.00675,1.0,19.45
tcn,42,conditional_XMV_03,conditional,3.0,26,20,0.8633785247802734,0.8958174210963455,0.9434484536205636,0.009,1.0,29.45
tcn,42,conditional_XMV_03,conditional,3.0,27,20,0.8633785247802734,0.7972671511627907,0.8710657751653619,0.009,1.0,19.45
tcn,42,conditional_XMV_03,conditional,3.0,28,20,0.8633785247802734,0.5591482973421927,0.6628936935813714,0.0075,0.0,302.0
tcn,42,conditional_XMV_04,conditional,4.0,1,20,0.8636375069618225,0.9953051910299004,0.9976133326174936,0.00875,1.0,4.85
tcn,42,conditional_XMV_04,conditional,4.0,2,20,0.8636375069618225,0.9892871262458472,0.994454617765006,0.01025,1.0,13.4
tcn,42,conditional_XMV_04,conditional,4.0,3,20,0.8636375069618225,0.5453542981727575,0.6343041263195327,0.01,0.0,302.0
tcn,42,conditional_XMV_04,conditional,4.0,4,20,0.8636375069618225,0.7230132682724253,0.7749341959442477,0.01,1.0,2.0
tcn,42,conditional_XMV_04,conditional,4.0,5,20,0.8636375069618225,0.4993605274086379,0.6056335810112606,0.00875,0.0,302.0
tcn,42,conditional_XMV_04,conditional,4.0,6,20,0.8636375069618225,0.9981871677740864,0.9991388922749252,0.00875,1.0,1.0
tcn,42,conditional_XMV_04,conditional,4.0,7,20,0.8636375069618225,0.9966546096345515,0.998384927735089,0.01,1.0,2.0
tcn,42,conditional_XMV_04,conditional,4.0,8,20,0.8636375069618225,0.9655159260797342,0.9827072722423394,0.01025,1.0,25.65
tcn,42,conditional_XMV_04,conditional,4.0,9,20,0.8636375069618225,0.5382159053156146,0.6309014381878884,0.01175,0.0,302.0
tcn,42,conditional_XMV_04,conditional,4.0,10,20,0.8636375069618225,0.9233484842192692,0.9593947128030796,0.011,1.0,36.5
tcn,42,conditional_XMV_04,conditional,4.0,11,20,0.8636375069618225,0.9551241901993356,0.974924903558901,0.0105,1.0,9.35
tcn,42,conditional_XMV_04,conditional,4.0,12,20,0.8636375069618225,0.7903622300664452,0.8695860156577571,0.01175,1.0,25.55
tcn,42,conditional_XMV_04,conditional,4.0,13,20,0.8636375069618225,0.9481865448504984,0.9747375269256616,0.00975,1.0,34.55
tcn,42,conditional_XMV_04,conditional,4.0,14,20,0.8636375069618225,0.9926664867109636,0.9959532899063877,0.00925,1.0,3.95
tcn,42,conditional_XMV_04,conditional,4.0,15,20,0.8636375069618225,0.5123765573089701,0.6151484105427623,0.00875,0.0,302.0
tcn,42,conditional_XMV_04,conditional,4.0,16,20,0.8636375069618225,0.507718334717608,0.6052215744036781,0.0115,0.0,302.0
tcn,42,conditional_XMV_04,conditional,4.0,17,20,0.8636375069618225,0.9476610257475084,0.974064984822314,0.00825,1.0,30.75
tcn,42,conditional_XMV_04,conditional,4.0,18,20,0.8636375069618225,0.8809569144518272,0.935060928722668,0.00925,1.0,57.7
tcn,42,conditional_XMV_04,conditional,4.0,19,20,0.8636375069618225,0.9271722591362126,0.9596368733152546,0.01025,1.0,29.0
tcn,42,conditional_XMV_04,conditional,4.0,20,20,0.8636375069618225,0.9373860880398672,0.9687970821235024,0.00825,1.0,42.05
tcn,42,conditional_XMV_04,conditional,4.0,21,20,0.8636375069618225,0.4997754568106312,0.6001491304483935,0.01125,0.0,302.0
tcn,42,conditional_XMV_04,conditional,4.0,22,20,0.8636375069618225,0.5540496054817275,0.6430614654206381,0.01175,0.0,302.0
tcn,42,conditional_XMV_04,conditional,4.0,23,20,0.8636375069618225,0.5751259759136212,0.6624851645377723,0.01025,0.0,302.0
tcn,42,conditional_XMV_04,conditional,4.0,24,20,0.8636375069618225,0.9499233596345515,0.973127124465165,0.0075,1.0,15.55
tcn,42,conditional_XMV_04,conditional,4.0,25,20,0.8636375069618225,0.9102855897009968,0.9513936688081134,0.00725,1.0,19.45
tcn,42,conditional_XMV_04,conditional,4.0,26,20,0.8636375069618225,0.7968216985049834,0.8762257444035043,0.00975,1.0,59.0
tcn,42,conditional_XMV_04,conditional,4.0,27,20,0.8636375069618225,0.7984132682724252,0.8715665955692111,0.00775,1.0,22.7
tcn,42,conditional_XMV_04,conditional,4.0,28,20,0.8636375069618225,0.5576700373754153,0.6614867099123939,0.00775,0.0,302.0
tcn,42,conditional_XMV_05,conditional,5.0,1,20,0.8588079214096069,0.9953546511627906,0.997637609415538,0.00875,1.0,4.65
tcn,42,conditional_XMV_05,conditional,5.0,2,20,0.8588079214096069,0.989595722591362,0.9946016876488823,0.01,1.0,13.3
tcn,42,conditional_XMV_05,conditional,5.0,3,20,0.8588079214096069,0.5483543604651163,0.6376179805107294,0.00975,0.0,302.0
tcn,42,conditional_XMV_05,conditional,5.0,4,20,0.8588079214096069,0.7220312707641195,0.7729951495543043,0.01025,1.0,2.0
tcn,42,conditional_XMV_05,conditional,5.0,5,20,0.8588079214096069,0.4995777408637873,0.6051260455288232,0.01025,0.0,302.0
tcn,42,conditional_XMV_05,conditional,5.0,6,20,0.8588079214096069,0.9981306478405316,0.9991180828277008,0.009,1.0,1.0
tcn,42,conditional_XMV_05,conditional,5.0,7,20,0.8588079214096069,0.9966516611295682,0.9983839725729456,0.01025,1.0,2.0
tcn,42,conditional_XMV_05,conditional,5.0,8,20,0.8588079214096069,0.9661705564784052,0.9830932842072032,0.009,1.0,24.7
tcn,42,conditional_XMV_05,conditional,5.0,9,20,0.8588079214096069,0.5415073297342192,0.6344804474542073,0.011,0.0,302.0
tcn,42,conditional_XMV_05,conditional,5.0,10,20,0.8588079214096069,0.9237054401993356,0.9595857673744044,0.0105,1.0,36.45
tcn,42,conditional_XMV_05,conditional,5.0,11,20,0.8588079214096069,0.9543235672757476,0.9744306392718648,0.01125,1.0,9.3
tcn,42,conditional_XMV_05,conditional,5.0,12,20,0.8588079214096069,0.7919605897009967,0.8710445526047815,0.01125,1.0,24.55
tcn,42,conditional_XMV_05,conditional,5.0,13,20,0.8588079214096069,0.948109219269103,0.9747296414797622,0.00925,1.0,34.5
tcn,42,conditional_XMV_05,conditional,5.0,14,20,0.8588079214096069,0.9926059593023256,0.9959307051095432,0.01,1.0,3.9
tcn,42,conditional_XMV_05,conditional,5.0,15,20,0.8588079214096069,0.5130689161129568,0.6155146027203375,0.0095,0.0,302.0
tcn,42,conditional_XMV_05,conditional,5.0,16,20,0.8588079214096069,0.5083237749169435,0.6061996141842831,0.01225,0.0,302.0
tcn,42,conditional_XMV_05,conditional,5.0,17,20,0.8588079214096069,0.9472815822259136,0.9738273430548128,0.0085,1.0,30.6
tcn,42,conditional_XMV_05,conditional,5.0,18,20,0.8588079214096069,0.88193646179402,0.935633586019828,0.01025,1.0,57.7
tcn,42,conditional_XMV_05,conditional,5.0,19,20,0.8588079214096069,0.9156257059800664,0.952458750830989,0.01075,1.0,30.8
tcn,42,conditional_XMV_05,conditional,5.0,20,20,0.8588079214096069,0.937705938538206,0.969007372500789,0.009,1.0,41.85
tcn,42,conditional_XMV_05,conditional,5.0,21,20,0.8588079214096069,0.4991127699335548,0.5993950453222893,0.01075,0.0,302.0
tcn,42,conditional_XMV_05,conditional,5.0,22,20,0.8588079214096069,0.5587238995016611,0.6474047893190278,0.01125,0.0,302.0
tcn,42,conditional_XMV_05,conditional,5.0,23,20,0.8588079214096069,0.5476988579734219,0.6357702579707587,0.01125,0.0,302.0
tcn,42,conditional_XMV_05,conditional,5.0,24,20,0.8588079214096069,0.9509314784053156,0.9737261868894238,0.0085,1.0,15.4
tcn,42,conditional_XMV_05,conditional,5.0,25,20,0.8588079214096069,0.9105737749169436,0.9516085706303726,0.00725,1.0,19.4
tcn,42,conditional_XMV_05,conditional,5.0,26,20,0.8588079214096069,0.8965658430232558,0.943900987456754,0.0105,1.0,30.1
tcn,42,conditional_XMV_05,conditional,5.0,27,20,0.8588079214096069,0.7975621470099667,0.871164892617962,0.0085,1.0,22.45
tcn,42,conditional_XMV_05,conditional,5.0,28,20,0.8588079214096069,0.5595772009966777,0.6633065532100206,0.0075,0.0,302.0
tcn,42,conditional_XMV_06,conditional,6.0,1,20,0.8591712713241577,0.9953269518272424,0.997624036754533,0.00975,1.0,4.7
tcn,42,conditional_XMV_06,conditional,6.0,2,20,0.8591712713241577,0.9896062915282392,0.9946101076967584,0.01025,1.0,13.3
tcn,42,conditional_XMV_06,conditional,6.0,3,20,0.8591712713241577,0.5484921303986711,0.6376256425109175,0.0105,0.0,302.0
tcn,42,conditional_XMV_06,conditional,6.0,4,20,0.8591712713241577,0.7284264119601329,0.778177807905821,0.0105,1.0,2.0
tcn,42,conditional_XMV_06,conditional,6.0,5,20,0.8591712713241577,0.4995633513289036,0.604983278477469,0.01025,0.0,302.0
tcn,42,conditional_XMV_06,conditional,6.0,6,20,0.8591712713241577,0.998137084717608,0.9991207529661612,0.00875,1.0,1.0
tcn,42,conditional_XMV_06,conditional,6.0,7,20,0.8591712713241577,0.9966566029900332,0.9983858285931771,0.01,1.0,2.0
tcn,42,conditional_XMV_06,conditional,6.0,8,20,0.8591712713241577,0.9661618355481728,0.9830887565376752,0.0085,1.0,24.6
tcn,42,conditional_XMV_06,conditional,6.0,9,20,0.8591712713241577,0.5413838662790698,0.6342792660282643,0.01125,0.0,302.0
tcn,42,conditional_XMV_06,conditional,6.0,10,20,0.8591712713241577,0.92288176910299,0.959088999467996,0.0095,1.0,36.45
tcn,42,conditional_XMV_06,conditional,6.0,11,20,0.8591712713241577,0.9556250830564784,0.97519924394308,0.01075,1.0,9.3
tcn,42,conditional_XMV_06,conditional,6.0,12,20,0.8591712713241577,0.791568023255814,0.8707692173577536,0.0115,1.0,24.1
tcn,42,conditional_XMV_06,conditional,6.0,13,20,0.8591712713241577,0.9480895971760798,0.9747207857747636,0.0085,1.0,34.5
tcn,42,conditional_XMV_06,conditional,6.0,14,20,0.8591712713241577,0.9927450581395348,0.99602306101854,0.01025,1.0,3.9
tcn,42,conditional_XMV_06,conditional,6.0,15,20,0.8591712713241577,0.5131203696013289,0.6156843211776319,0.00975,0.0,302.0
tcn,42,conditional_XMV_06,conditional,6.0,16,20,0.8591712713241577,0.5082178986710963,0.6060359285181898,0.01225,0.0,302.0
tcn,42,conditional_XMV_06,conditional,6.0,17,20,0.8591712713241577,0.9473132890365448,0.9738445990675298,0.008,1.0,30.65
tcn,42,conditional_XMV_06,conditional,6.0,18,20,0.8591712713241577,0.8816081810631229,0.935467313422102,0.00975,1.0,57.5
tcn,42,conditional_XMV_06,conditional,6.0,19,20,0.8591712713241577,0.9157127906976744,0.952523095783985,0.01025,1.0,30.8
tcn,42,conditional_XMV_06,conditional,6.0,20,20,0.8591712713241577,0.9379170058139537,0.9691529732418184,0.009,1.0,41.8
tcn,42,conditional_XMV_06,conditional,6.0,21,20,0.8591712713241577,0.4989884551495017,0.5991600745091685,0.0105,0.0,302.0
tcn,42,conditional_XMV_06,conditional,6.0,22,20,0.8591712713241577,0.5588284053156146,0.647475919515742,0.01075,0.0,302.0
tcn,42,conditional_XMV_06,conditional,6.0,23,20,0.8591712713241577,0.547867919435216,0.6357348492435543,0.011,0.0,302.0
tcn,42,conditional_XMV_06,conditional,6.0,24,20,0.8591712713241577,0.950836150332226,0.973664429022374,0.00875,1.0,15.4
tcn,42,conditional_XMV_06,conditional,6.0,25,20,0.8591712713241577,0.9104862956810632,0.9515568706998954,0.00675,1.0,19.45
tcn,42,conditional_XMV_06,conditional,6.0,26,20,0.8591712713241577,0.8964882890365449,0.9438444694464736,0.01025,1.0,30.1
tcn,42,conditional_XMV_06,conditional,6.0,27,20,0.8591712713241577,0.799754796511628,0.8726708466359238,0.008,1.0,22.7
tcn,42,conditional_XMV_06,conditional,6.0,28,20,0.8591712713241577,0.5595935838870432,0.663387779263758,0.00725,0.0,302.0
tcn,42,conditional_XMV_07,conditional,7.0,1,20,0.8595433831214905,0.9953556063122924,0.9976372151251808,0.009,1.0,4.65
tcn,42,conditional_XMV_07,conditional,7.0,2,20,0.8595433831214905,0.9895372093023256,0.9945677356567794,0.00975,1.0,13.3
tcn,42,conditional_XMV_07,conditional,7.0,3,20,0.8595433831214905,0.5483518480066445,0.6377297039413422,0.01,0.0,302.0
tcn,42,conditional_XMV_07,conditional,7.0,4,20,0.8595433831214905,0.7262703488372093,0.7763691060336397,0.01,1.0,2.0
tcn,42,conditional_XMV_07,conditional,7.0,5,20,0.8595433831214905,0.4994635174418604,0.6049442308802206,0.01025,0.0,302.0
tcn,42,conditional_XMV_07,conditional,7.0,6,20,0.8595433831214905,0.9981353820598008,0.999120012867696,0.0085,1.0,1.0
tcn,42,conditional_XMV_07,conditional,7.0,7,20,0.8595433831214905,0.9966462624584718,0.9983822238207044,0.01,1.0,2.0
tcn,42,conditional_XMV_07,conditional,7.0,8,20,0.8595433831214905,0.9661416112956812,0.9830761819533494,0.0085,1.0,24.75
tcn,42,conditional_XMV_07,conditional,7.0,9,20,0.8595433831214905,0.5415885589700997,0.6345179532442359,0.01125,0.0,302.0
tcn,42,conditional_XMV_07,conditional,7.0,10,20,0.8595433831214905,0.9245994601328904,0.9601172250305492,0.01025,1.0,36.45
tcn,42,conditional_XMV_07,conditional,7.0,11,20,0.8595433831214905,0.9550856727574752,0.97487737281522,0.0105,1.0,9.3
tcn,42,conditional_XMV_07,conditional,7.0,12,20,0.8595433831214905,0.7912967815614618,0.8706039922384069,0.01075,1.0,24.55
tcn,42,conditional_XMV_07,conditional,7.0,13,20,0.8595433831214905,0.9481151162790696,0.9747324320688558,0.009,1.0,34.5
tcn,42,conditional_XMV_07,conditional,7.0,14,20,0.8595433831214905,0.992617026578073,0.9959364232332184,0.00975,1.0,3.9
tcn,42,conditional_XMV_07,conditional,7.0,15,20,0.8595433831214905,0.5130914451827242,0.6154342769752552,0.00975,0.0,302.0
tcn,42,conditional_XMV_07,conditional,7.0,16,20,0.8595433831214905,0.5084333056478405,0.6061956889404113,0.01175,0.0,302.0
tcn,42,conditional_XMV_07,conditional,7.0,17,20,0.8595433831214905,0.9469388704318936,0.9736304514027452,0.00825,1.0,30.6
tcn,42,conditional_XMV_07,conditional,7.0,18,20,0.8595433831214905,0.8817251868770765,0.9355157170360916,0.01,1.0,57.7
tcn,42,conditional_XMV_07,conditional,7.0,19,20,0.8595433831214905,0.88855625,0.9350500947314568,0.01,1.0,37.9
tcn,42,conditional_XMV_07,conditional,7.0,20,20,0.8595433831214905,0.9375825581395348,0.9689246107382332,0.009,1.0,42.05
tcn,42,conditional_XMV_07,conditional,7.0,21,20,0.8595433831214905,0.4993055232558139,0.5993868959802225,0.01125,0.0,302.0
tcn,42,conditional_XMV_07,conditional,7.0,22,20,0.8595433831214905,0.5589012873754153,0.6474078759370064,0.01125,0.0,302.0
tcn,42,conditional_XMV_07,conditional,7.0,23,20,0.8595433831214905,0.5476210755813954,0.6357741785919007,0.011,0.0,302.0
tcn,42,conditional_XMV_07,conditional,7.0,24,20,0.8595433831214905,0.949875415282392,0.9731071224322956,0.0085,1.0,15.5
tcn,42,conditional_XMV_07,conditional,7.0,25,20,0.8595433831214905,0.9095566445182725,0.951060002195348,0.007,1.0,19.45
tcn,42,conditional_XMV_07,conditional,7.0,26,20,0.8595433831214905,0.8970754568106313,0.9441889673649364,0.00975,1.0,30.1
tcn,42,conditional_XMV_07,conditional,7.0,27,20,0.8595433831214905,0.7984680024916944,0.871687447390722,0.00825,1.0,22.45
tcn,42,conditional_XMV_07,conditional,7.0,28,20,0.8595433831214905,0.5593262666112957,0.6632499473433106,0.0075,0.0,302.0
tcn,42,conditional_XMV_08,conditional,8.0,1,20,0.8584823608398438,0.9953311046511628,0.9976241121009348,0.00925,1.0,4.75
tcn,42,conditional_XMV_08,conditional,8.0,2,20,0.8584823608398438,0.9895255813953489,0.9945651070366492,0.00975,1.0,13.3
tcn,42,conditional_XMV_08,conditional,8.0,3,20,0.8584823608398438,0.5483604443521595,0.6375773751846383,0.01,0.0,302.0
tcn,42,conditional_XMV_08,conditional,8.0,4,20,0.8584823608398438,0.7240495847176079,0.7747180559115551,0.0105,1.0,2.0
tcn,42,conditional_XMV_08,conditional,8.0,5,20,0.8584823608398438,0.4996964493355482,0.6051546264319152,0.0105,0.0,302.0
tcn,42,conditional_XMV_08,conditional,8.0,6,20,0.8584823608398438,0.9981301495016612,0.9991178506034768,0.0095,1.0,1.0
tcn,42,conditional_XMV_08,conditional,8.0,7,20,0.8584823608398438,0.9966520348837208,0.9983845761142792,0.01075,1.0,2.0
tcn,42,conditional_XMV_08,conditional,8.0,8,20,0.8584823608398438,0.9659267441860464,0.9829486447734268,0.0095,1.0,24.75
tcn,42,conditional_XMV_08,conditional,8.0,9,20,0.8584823608398438,0.5414475498338871,0.6343945639639778,0.01125,0.0,302.0
tcn,42,conditional_XMV_08,conditional,8.0,10,20,0.8584823608398438,0.9237358596345516,0.9595993509374378,0.01,1.0,36.45
tcn,42,conditional_XMV_08,conditional,8.0,11,20,0.8584823608398438,0.9544299833887044,0.9744896538635412,0.01075,1.0,9.3
tcn,42,conditional_XMV_08,conditional,8.0,12,20,0.8584823608398438,0.7917509136212625,0.8709351316837332,0.01125,1.0,24.55
tcn,42,conditional_XMV_08,conditional,8.0,13,20,0.8584823608398438,0.9481246677740864,0.974731878072288,0.00925,1.0,34.5
tcn,42,conditional_XMV_08,conditional,8.0,14,20,0.8584823608398438,0.9926017026578072,0.9959284169174912,0.01025,1.0,3.9
tcn,42,conditional_XMV_08,conditional,8.0,15,20,0.8584823608398438,0.5130068521594684,0.6154029140318428,0.00975,0.0,302.0
tcn,42,conditional_XMV_08,conditional,8.0,16,20,0.8584823608398438,0.5081824127906976,0.6061370420098376,0.01275,0.0,302.0
tcn,42,conditional_XMV_08,conditional,8.0,17,20,0.8584823608398438,0.9472227159468438,0.9737970101355372,0.00925,1.0,30.6
tcn,42,conditional_XMV_08,conditional,8.0,18,20,0.8584823608398438,0.881930315614618,0.9356371295968688,0.01025,1.0,57.7
tcn,42,conditional_XMV_08,conditional,8.0,19,20,0.8584823608398438,0.8780473837209303,0.9287799428810664,0.01075,1.0,34.4
tcn,42,conditional_XMV_08,conditional,8.0,20,20,0.8584823608398438,0.9376666528239204,0.9689848443467504,0.00925,1.0,41.85
tcn,42,conditional_XMV_08,conditional,8.0,21,20,0.8584823608398438,0.4990519310631229,0.599413212205364,0.01075,0.0,302.0
tcn,42,conditional_XMV_08,conditional,8.0,22,20,0.8584823608398438,0.5587252491694352,0.647323979035186,0.011,0.0,302.0
tcn,42,conditional_XMV_08,conditional,8.0,23,20,0.8584823608398438,0.5475908222591362,0.6356077612452106,0.0115,0.0,302.0
tcn,42,conditional_XMV_08,conditional,8.0,24,20,0.8584823608398438,0.9508873754152825,0.9737070312972332,0.00875,1.0,15.4
tcn,42,conditional_XMV_08,conditional,8.0,25,20,0.8584823608398438,0.911326868770764,0.9520451113034866,0.00725,1.0,19.4
tcn,42,conditional_XMV_08,conditional,8.0,26,20,0.8584823608398438,0.8967398048172758,0.9439959195955592,0.011,1.0,30.1
tcn,42,conditional_XMV_08,conditional,8.0,27,20,0.8584823608398438,0.7976518687707641,0.8712375373778699,0.0085,1.0,22.7
tcn,42,conditional_XMV_08,conditional,8.0,28,20,0.8584823608398438,0.5595991901993356,0.6633590523745623,0.00725,0.0,302.0
tcn,42,conditional_XMV_09,conditional,9.0,1,20,0.8588079214096069,0.9953546511627906,0.997637609415538,0.00875,1.0,4.65
tcn,42,conditional_XMV_09,conditional,9.0,2,20,0.8588079214096069,0.989595722591362,0.9946016876488823,0.01,1.0,13.3
tcn,42,conditional_XMV_09,conditional,9.0,3,20,0.8588079214096069,0.5483543604651163,0.6376179805107294,0.00975,0.0,302.0
tcn,42,conditional_XMV_09,conditional,9.0,4,20,0.8588079214096069,0.7220312707641195,0.7729951495543043,0.01025,1.0,2.0
tcn,42,conditional_XMV_09,conditional,9.0,5,20,0.8588079214096069,0.4995777408637873,0.6051260455288232,0.01025,0.0,302.0
tcn,42,conditional_XMV_09,conditional,9.0,6,20,0.8588079214096069,0.9981306478405316,0.9991180828277008,0.009,1.0,1.0
tcn,42,conditional_XMV_09,conditional,9.0,7,20,0.8588079214096069,0.9966516611295682,0.9983839725729456,0.01025,1.0,2.0
tcn,42,conditional_XMV_09,conditional,9.0,8,20,0.8588079214096069,0.9661705564784052,0.9830932842072032,0.009,1.0,24.7
tcn,42,conditional_XMV_09,conditional,9.0,9,20,0.8588079214096069,0.5415073297342192,0.6344804474542073,0.011,0.0,302.0
tcn,42,conditional_XMV_09,conditional,9.0,10,20,0.8588079214096069,0.9237054401993356,0.9595857673744044,0.0105,1.0,36.45
tcn,42,conditional_XMV_09,conditional,9.0,11,20,0.8588079214096069,0.9543235672757476,0.9744306392718648,0.01125,1.0,9.3
tcn,42,conditional_XMV_09,conditional,9.0,12,20,0.8588079214096069,0.7919605897009967,0.8710445526047815,0.01125,1.0,24.55
tcn,42,conditional_XMV_09,conditional,9.0,13,20,0.8588079214096069,0.948109219269103,0.9747296414797622,0.00925,1.0,34.5
tcn,42,conditional_XMV_09,conditional,9.0,14,20,0.8588079214096069,0.9926059593023256,0.9959307051095432,0.01,1.0,3.9
tcn,42,conditional_XMV_09,conditional,9.0,15,20,0.8588079214096069,0.5130689161129568,0.6155146027203375,0.0095,0.0,302.0
tcn,42,conditional_XMV_09,conditional,9.0,16,20,0.8588079214096069,0.5083237749169435,0.6061996141842831,0.01225,0.0,302.0
tcn,42,conditional_XMV_09,conditional,9.0,17,20,0.8588079214096069,0.9472815822259136,0.9738273430548128,0.0085,1.0,30.6
tcn,42,conditional_XMV_09,conditional,9.0,18,20,0.8588079214096069,0.88193646179402,0.935633586019828,0.01025,1.0,57.7
tcn,42,conditional_XMV_09,conditional,9.0,19,20,0.8588079214096069,0.9156257059800664,0.952458750830989,0.01075,1.0,30.8
tcn,42,conditional_XMV_09,conditional,9.0,20,20,0.8588079214096069,0.937705938538206,0.969007372500789,0.009,1.0,41.85
tcn,42,conditional_XMV_09,conditional,9.0,21,20,0.8588079214096069,0.4991127699335548,0.5993950453222893,0.01075,0.0,302.0
tcn,42,conditional_XMV_09,conditional,9.0,22,20,0.8588079214096069,0.5587238995016611,0.6474047893190278,0.01125,0.0,302.0
