architecture,mode,fault_id,channel,run_delta_auroc_mean,run_delta_auroc_ci_low,run_delta_auroc_ci_high,run_delta_auprc_mean,run_delta_auprc_ci_low,run_delta_auprc_ci_high
tcn,conditional,18,6,0.0003400332225913627,0.00020298172757474183,0.0004765905315614753,0.00017772648651409928,9.15305099078671e-05,0.00026032411820655786
tcn,conditional,18,7,0.00017242524916944002,9.684385382061586e-05,0.0002441943521594875,0.0001021629931207857,6.132225604597619e-05,0.000140349758818508
tcn,conditional,18,8,3.1229235880394504e-05,-1.7782392026595953e-05,7.292774086378097e-05,2.277141610205535e-05,-7.752539139301047e-06,4.987493694045664e-05
tcn,conditional,18,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,18,10,3.986710963454376e-05,-8.388704319173541e-07,7.95722591362198e-05,2.8263737471759807e-05,6.044763739678716e-06,5.146949465387341e-05
tcn,conditional,18,11,-0.0002928571428571447,-0.00037642026578074624,-0.00021511212624585456,-0.00017103366000449373,-0.0002177210983766793,-0.0001297368016405526
tcn,conditional,19,1,-0.0034049833887043056,-0.004007778239202645,-0.0028024501661129395,-0.0022455828074757177,-0.0026566735130793867,-0.0018430860846950484
tcn,conditional,19,2,-0.010495681063122922,-0.012463197674418619,-0.008712200996677704,-0.006963864600571238,-0.008345505978717324,-0.0057395148432994245
tcn,conditional,19,3,0.0005260797342192813,0.00025708471760798587,0.0008357433554817335,0.0003159755642619011,0.0001572505285493488,0.0005003192465154831
tcn,conditional,19,4,-0.0186202657807309,-0.022662607973421928,-0.014324497508305655,-0.011991385271022668,-0.014766000583758173,-0.009078360157626381
tcn,conditional,19,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,19,6,-0.00011478405315613393,-0.00019850913621261666,-2.3729235880379976e-05,-8.19264681685361e-05,-0.0001319201935645817,-2.6288451300487306e-05
tcn,conditional,19,7,0.02979352159468439,0.027461158637873774,0.032352408637873746,0.020154583045627117,0.0182120627602371,0.022329068164884662
tcn,conditional,19,8,0.037402990033222595,0.0350162707641196,0.03967998754152825,0.02397727625151103,0.022282255248324577,0.02563600806090188
tcn,conditional,19,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,19,10,-9.966777408638162e-05,-0.0002903820598006451,0.00013971345514946783,-6.123583486315809e-05,-0.00019751071857440655,9.73345691023188e-05
tcn,conditional,19,11,6.245847176079677e-05,-1.4626245847144224e-05,0.00014535299003321206,3.483314671271387e-05,-1.1820654953247632e-05,8.615601161980937e-05
tcn,conditional,20,1,1.0215946843862289e-05,-8.868355481728276e-05,0.0001059800664451798,-1.79942596553051e-05,-6.703577051936596e-05,2.849858329444873e-05
tcn,conditional,20,2,-2.0681063122913733e-05,-0.00010614617940197928,7.027408637875223e-05,1.4178018129724634e-05,-3.062633597642542e-05,6.124023796194213e-05
tcn,conditional,20,3,0.00010348837209302353,9.966777408644545e-06,0.00019352159468438322,6.575696424887089e-05,2.3735959005620283e-05,0.00010510180520895056
tcn,conditional,20,4,0.0001632890365448736,-1.549418604648797e-05,0.00034053156146180927,0.00012129248221879662,3.7164086153140156e-05,0.00020420437938475957
tcn,conditional,20,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,20,6,-0.00010913621262457762,-0.00017375415282391428,-4.916943521595438e-05,-8.418101401230337e-05,-0.00012072262443638978,-5.199860873333179e-05
tcn,conditional,20,7,0.00011777408637873576,4.168189368769676e-05,0.00019503737541529822,8.115726192633122e-05,3.104773400639849e-05,0.00013301414481397153
tcn,conditional,20,8,3.737541528239796e-05,3.280730897433362e-07,7.544019933554656e-05,2.2335151857028056e-05,2.630514721068955e-06,4.2036156052819635e-05
tcn,conditional,20,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,20,10,-2.8571428571424475e-05,-5.149501661128439e-05,-5.980066445175819e-06,-2.005106247655597e-05,-3.202383827351346e-05,-8.603719008183914e-06
tcn,conditional,20,11,2.6245847176086244e-05,-2.9900332225898855e-05,8.256229235881969e-05,1.9664257258884544e-05,-3.105310094350777e-06,4.246136708605321e-05
tcn,conditional,21,1,-0.0001958471760797398,-0.0004233513289036662,4.005813953487961e-05,-0.00020435541001745605,-0.00045534597022101004,3.982941812541044e-05
tcn,conditional,21,2,-4.401993355482359e-05,-0.00037656353820599486,0.0002843563122923536,-4.687507670953273e-05,-0.0003984975072118217,0.0003244570009091861
tcn,conditional,21,3,-0.00014526578073090267,-0.0005914098837209409,0.000319806893687716,-0.0005048503062492749,-0.000856925454243167,-0.00014007423872001374
tcn,conditional,21,4,-0.0007083887043189446,-0.001237063953488375,-0.00017705149501662799,-0.0006017385863955626,-0.0011387696646431836,-7.135615976503531e-05
tcn,conditional,21,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,21,6,0.00015747508305647085,-3.254568106312499e-05,0.0003494497508305595,0.0003228478700045334,8.66833698340633e-05,0.0005431985693341217
tcn,conditional,21,7,-0.0001562292358804085,-0.00029237541528240134,-1.9927325581405648e-05,-3.506551153189652e-05,-0.00017861897257549683,0.0001058901145472908
tcn,conditional,21,8,-3.3222591363291086e-07,-8.971968438539296e-05,9.651370431891978e-05,-6.895542762576868e-05,-0.0001967809922968697,4.256122582065937e-05
tcn,conditional,21,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,21,10,5.024916943520641e-05,-3.705564784054636e-05,0.0001512520764119517,3.592123764896149e-05,-7.993270212781375e-05,0.0001578275931587615
tcn,conditional,21,11,5.315614617936171e-06,-0.00015590739202657735,0.00016570598006644628,4.1920397166806955e-05,-0.00018092660277392266,0.0002500138956756643
tcn,conditional,22,1,0.00015340531561461312,-2.8245431893687556e-05,0.0003416175249169317,0.0001552112388104654,-9.147379228601298e-05,0.0003997458693370351
tcn,conditional,22,2,0.0004052325581395322,0.00010062915282391482,0.0007281042358803944,0.0005453562821500169,0.0002698709280927847,0.0008382600176269621
tcn,conditional,22,3,0.0003245847176079719,-4.7765780730898294e-05,0.0006864493355481729,0.0003337759033611398,-1.5297387137231777e-05,0.0007104034953631394
tcn,conditional,22,4,0.00453355481727575,0.00381790074750831,0.00524937084717608,0.003992134264628063,0.003157307205334991,0.004865342359574142
tcn,conditional,22,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,22,6,-1.5282392026576553e-05,-0.00019012250830564368,0.00017620431893687296,-2.2997618655128394e-05,-0.00024466870992385215,0.00019978023506446641
tcn,conditional,22,7,-0.0002295681063122934,-0.00036397425249169865,-7.491694352159794e-05,-0.0001634549157829246,-0.00029816715683554125,-1.676943913981963e-05
tcn,conditional,22,8,-6.0714285714288385e-05,-0.00014386004983388723,2.2622508305645823e-05,5.734476438338243e-05,-7.494641631993596e-05,0.00017957360964913105
tcn,conditional,22,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,22,10,0.0003058970099667724,6.442898671096065e-05,0.0005687832225913513,0.000250437285137457,4.82176590625964e-05,0.0004768148871450842
tcn,conditional,22,11,-4.584717607974298e-05,-0.00020099667774086912,0.00011639950166112461,-0.00012005823545574557,-0.00032440756689578284,8.92282337114181e-05
tcn,conditional,23,1,-0.00032848837209303205,-0.0005867192691029955,-6.0853405315627586e-05,-0.00031473110757492705,-0.0005740683071731609,-6.111811140892942e-05
tcn,conditional,23,2,0.0001711794019933488,-0.00011147217607973329,0.0004444829734219187,2.922997666061633e-05,-0.00018932626605045326,0.00025125394977294074
tcn,conditional,23,3,0.029261212624584716,0.028097026578073094,0.03046850498338871,0.02294230594801043,0.022067920814305586,0.023903509468111248
tcn,conditional,23,4,-0.02673546511627908,-0.02784329526578073,-0.025654593023255817,-0.025115271099469618,-0.026489884792229013,-0.02384054526279077
tcn,conditional,23,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,23,6,-0.00016810631229236206,-0.00035084925249169723,1.9609634551488436e-05,8.816437506285135e-05,-0.0001311369662342853,0.00030286654893037885
tcn,conditional,23,7,0.00011196013289036078,-1.0631229235876809e-05,0.00023821013289035504,2.2655479241433517e-05,-0.00018784034118138508,0.00022905880674950019
tcn,conditional,23,8,6.644518272424848e-05,-9.22965116279445e-06,0.0001441092192691052,0.00013607469147855044,3.496926851836102e-05,0.00024892652297242324
tcn,conditional,23,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,23,10,-6.9767441860513205e-06,-7.724252491695405e-05,6.138289036544672e-05,1.678847259079963e-05,-7.670394763977026e-05,0.0001082373079876235
tcn,conditional,23,11,3.488372093022884e-05,-0.00015515365448505951,0.00021811877076411746,0.00020554579856537635,3.6210958378873976e-05,0.0003785196095109173
tcn,conditional,24,1,0.0054918604651162896,0.005034505813953475,0.005972088870431894,0.0032589348970975996,0.002970711846573063,0.003559524694924337
tcn,conditional,24,2,0.002347591362126252,0.0021109468438538195,0.00257758513289038,0.001389422983879679,0.0012512382474316563,0.0015224828753076247
tcn,conditional,24,3,0.00022093023255814414,7.009136212624936e-05,0.0003623255813953819,0.00012892756555689223,5.157367659433449e-05,0.0002046931131703777
tcn,conditional,24,4,0.0009249169435216109,0.0007282350498339034,0.0011206395348837322,0.0005215168617168331,0.00041150068486535835,0.0006319189056972206
tcn,conditional,24,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,24,6,1.503322259136075e-05,-5.4653239202691685e-05,8.879983388705241e-05,1.8941744489950896e-05,-2.0470821019492547e-05,5.9865302927636714e-05
tcn,conditional,24,7,0.0006852159468438601,0.0004622923588039903,0.0009116362126246012,0.00040574662939668496,0.00027743719746810015,0.0005345605666645836
tcn,conditional,24,8,-1.528239202656323e-05,-5.581810631228662e-05,2.8575581395349246e-05,-1.1603840846795554e-05,-3.3283139109795026e-05,1.1126867565185068e-05
tcn,conditional,24,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,24,10,-0.0003167774086378661,-0.00041149086378737315,-0.0002159426910298722,-0.00018590822847437073,-0.00024237185712919102,-0.0001266725667979692
tcn,conditional,24,11,-2.425249169433319e-05,-7.325996677740243e-05,2.110049833891107e-05,-1.3285944992732502e-05,-4.076549284867279e-05,1.2124752847823285e-05
tcn,conditional,25,1,0.0026838039867109675,0.0024416881229235637,0.0029225186877076454,0.001627006549952319,0.0014886239798746364,0.0017617121157974718
tcn,conditional,25,2,0.014706063122923574,0.013968068936877036,0.015505500415282395,0.008963916084687653,0.008549486631481444,0.009407727230784821
tcn,conditional,25,3,0.00021553156146178698,4.511212624583725e-05,0.00038364202657807,0.0001649513468273478,8.053270582345973e-05,0.00024375115286558912
tcn,conditional,25,4,0.0002080564784053085,2.3639950166074647e-05,0.0003833970099667681,0.00018211986842046725,8.486304247783514e-05,0.00027439211381109085
tcn,conditional,25,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,25,6,4.227574750830465e-05,-5.349252491694031e-05,0.00014270348837208736,2.883128359560505e-05,-2.0066981208039705e-05,7.914754810093913e-05
tcn,conditional,25,7,0.0008970099667774034,0.0007098795681062852,0.0010995078903654589,0.00048299094297629794,0.0003790776437172036,0.0005906633156483463
tcn,conditional,25,8,-0.00052317275747508,-0.0006512811461793754,-0.0004092960963455417,-0.00029801894932808716,-0.0003735625753360676,-0.00023287227521299857
tcn,conditional,25,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,25,10,-6.18770764119625e-05,-9.676287375417233e-05,-2.5409053156154585e-05,-3.685320093065547e-05,-5.689563010550614e-05,-1.6742904207324053e-05
tcn,conditional,25,11,-0.00014684385382058185,-0.00022209717607972048,-7.848837209301035e-05,-7.974566482852996e-05,-0.00011979443598078279,-4.214817873568391e-05
tcn,conditional,26,1,-0.00012292358803986714,-0.0002089742524916954,-3.870016611295004e-05,-9.420656006910887e-05,-0.0001397961299380369,-5.0543096871252495e-05
tcn,conditional,26,2,0.00048720930232558525,0.00035612541528239056,0.0006257558139534849,0.0002877777142001159,0.0002234310326850797,0.0003548345046981621
tcn,conditional,26,3,0.0007885382059800661,0.0006014867109634435,0.0009834426910299105,0.0004798387108058655,0.00038210696556008745,0.0005792802686011994
tcn,conditional,26,4,0.10094933554817277,0.09559926910299002,0.10580252491694353,0.07087599766628855,0.06637964848551665,0.07497990331537717
tcn,conditional,26,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,26,6,0.00012250830564783155,2.0593853820583623e-05,0.00022793604651162556,8.078503804281322e-05,2.0523912107660274e-05,0.00014379113030180314
tcn,conditional,26,7,-0.0004803986710963459,-0.0005478488372093224,-0.00041427325581396045,-0.00026677653194069227,-0.0003061770367416221,-0.0002290994943075155
tcn,conditional,26,8,-0.00036794019933555244,-0.0005448546511627905,-0.00020696013289035878,-0.00022299995698501273,-0.00033959858717059376,-0.00011529571401643735
tcn,conditional,26,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,26,10,5.523255813952077e-05,-4.379983388704791e-05,0.00015764534883720157,3.795328549952459e-05,-1.9018536048940797e-05,9.825145685949165e-05
tcn,conditional,26,11,2.990033222592947e-06,-0.00010036129568106272,0.0001003363787375443,-5.203562714810594e-06,-5.9890660604603325e-05,4.439373182644224e-05
tcn,conditional,27,1,0.0013249169435215914,0.0011793521594684357,0.0014548172757475012,0.0008491293691893165,0.0007573284057222509,0.0009400940429577362
tcn,conditional,27,2,-0.001715780730897013,-0.0019915282392026566,-0.0014443189368770811,-0.0012273108127829346,-0.0014321333988685388,-0.0010188123303016454
tcn,conditional,27,3,0.00010747508305647635,-0.0002601370431893863,0.00045931063122924253,-6.796531736825484e-05,-0.0002992697434473191,0.0001597399155888281
tcn,conditional,27,4,-0.0010780730897010037,-0.0014514991694352208,-0.0006833845514950178,-0.0005521784278789432,-0.0008397845669653599,-0.0002581934448940421
tcn,conditional,27,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,27,6,-0.0024055647840531633,-0.002968509136212643,-0.0018340490033222688,-0.0016899422581111235,-0.0020777153066484292,-0.001313840286539675
tcn,conditional,27,7,-0.0006019102990033253,-0.0008864348006644515,-0.0003500498338870424,-0.00036230468517836953,-0.0005404278904023352,-0.00020314626081592015
tcn,conditional,27,8,1.627906976743754e-05,-5.648255813954131e-05,8.870847176079971e-05,-4.977630995584015e-07,-4.9292092117219135e-05,4.741321523689318e-05
tcn,conditional,27,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,27,10,0.009176162790697674,0.006640581395348835,0.011784231727574755,0.0057202991965991075,0.00412394728002072,0.007390174307673666
tcn,conditional,27,11,0.00010348837209301908,-1.6112956810626857e-05,0.0002302408637873751,6.682302933450845e-05,-1.1850138377041046e-05,0.00015129836966228875
tcn,conditional,28,1,0.00048754152823920485,0.0002512437707641151,0.000732558139534888,0.00024941563232485644,-8.190471599345133e-06,0.0004953453254266697
tcn,conditional,28,2,0.0006691860465116217,0.0003570535714285652,0.0009850685215946672,0.0006052752163711194,0.00026447254241860653,0.0009563420189007647
tcn,conditional,28,3,0.0003942691029900303,-4.902408637875666e-06,0.0007839680232558131,0.000421137712264229,-7.025048636909043e-05,0.0009020026969660542
tcn,conditional,28,4,0.0018660299003322289,0.001320382059800671,0.0025005813953488383,0.0013662233320238847,0.0007107124033486012,0.002014436674474653
tcn,conditional,28,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,28,6,-0.00016461794019933195,-0.0003634676079734101,5.233596345514361e-05,-0.0002227929750385127,-0.00042263868509470116,-3.116202421925037e-05
tcn,conditional,28,7,0.00018820598006644707,8.346345514950157e-05,0.0002962209302325606,-3.449492350014127e-05,-0.00017074110102834847,0.00010554838752144858
tcn,conditional,28,8,5.3737541528235954e-05,-2.9738372093029818e-05,0.00013122923588038598,-3.049814296951947e-05,-0.00012702381487761255,7.442555700051532e-05
tcn,conditional,28,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,conditional,28,10,0.00011071428571428955,1.8430232558143165e-05,0.00020781976744186346,2.517445636831761e-05,-0.00010484065057513156,0.0001493710883549477
tcn,conditional,28,11,-0.00013870431893687752,-0.00033217192691030066,3.506644518272499e-05,-1.8618896310124144e-05,-0.0002340026383875881,0.00017989448121599337
tcn,loo_sample,1,1,3.239202657809415e-05,-2.1636212624219217e-06,6.744601328904377e-05,1.3850084133855134e-05,-2.0878028782519984e-06,2.9674185927237826e-05
tcn,loo_sample,1,2,3.3056478405308895e-05,-8.305647840324559e-07,6.694352159465272e-05,1.1998925621118372e-05,-2.5006236820608042e-06,2.6588889539061992e-05
tcn,loo_sample,1,3,3.073089700997733e-05,-2.1594684385262687e-06,6.396594684383565e-05,1.300258035147106e-05,-1.263251944747218e-06,2.7070657351115408e-05
tcn,loo_sample,1,4,8.837209302326455e-05,4.899916943523214e-05,0.00012658637873755213,4.474611536491424e-05,2.6339453999260854e-05,6.211608527710409e-05
tcn,loo_sample,1,5,-8.305647840378683e-08,-3.322259136151473e-07,0.0,0.0,0.0,0.0
tcn,loo_sample,1,6,1.9102990033237345e-05,-3.3222591361826147e-06,4.235880398672134e-05,8.954188529260999e-06,-1.7537694373018219e-07,1.8553504761091438e-05
tcn,loo_sample,1,7,2.6578073089766896e-06,-1.229651162792042e-05,1.6777408637889208e-05,1.8611673034374387e-06,-4.5983579867754914e-06,7.99269910131489e-06
tcn,loo_sample,1,8,9.634551495008026e-06,-3.3222591362139782e-06,2.24294019933454e-05,5.7597186643421065e-06,6.72979449402034e-08,1.1704533911634061e-05
tcn,loo_sample,1,9,-8.305647840378683e-08,-3.322259136151473e-07,0.0,0.0,0.0,0.0
tcn,loo_sample,1,10,-8.305647840524122e-06,-2.1428571428580153e-05,3.156146179401326e-06,-3.669053758369456e-06,-9.892374215830808e-06,1.7639079160930153e-06
tcn,loo_sample,1,11,-7.3089700996620264e-06,-1.9601328903640133e-05,5.813953488374019e-06,-3.3601692138474082e-06,-8.841978980276221e-06,2.6976055285553266e-06
tcn,loo_sample,2,1,5.764119601330608e-05,-2.6416112956800935e-05,0.0001389078073089736,3.632829692078232e-05,-3.1781524839383507e-06,7.634762815106063e-05
tcn,loo_sample,2,2,0.00038571428571428144,0.0002906976744185916,0.00047691029900329824,0.0002241575747106117,0.00017754279762045592,0.00026943262967148006
tcn,loo_sample,2,3,4.368770764121344e-05,-7.151162790687698e-06,9.318936877077464e-05,1.5998031430963787e-05,-5.16844863722693e-06,3.647134181847636e-05
tcn,loo_sample,2,4,0.0005774086378737575,0.00048620431893687334,0.0006749667774086351,0.000287726447502582,0.00024502468294298595,0.00033146091514925445
tcn,loo_sample,2,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,loo_sample,2,6,-3.6544850498265722e-06,-3.7051495016625246e-05,3.0232558139541594e-05,-2.8564971587763386e-07,-1.5302016355003252e-05,1.51859256634084e-05
tcn,loo_sample,2,7,5.13289036544895e-05,1.943521594685688e-05,8.422342192693886e-05,3.0974273504150716e-05,1.5047373608381765e-05,4.8615048537565976e-05
tcn,loo_sample,2,8,5.3820598006648625e-05,1.9933554817273823e-05,8.555232558139497e-05,3.1973817064520074e-05,1.2835645603863467e-05,4.995002651284068e-05
tcn,loo_sample,2,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,loo_sample,2,10,-5.481727574750739e-05,-7.409053156148698e-05,-3.637873754150031e-05,-2.8393190213734653e-05,-3.84536802744479e-05,-1.9137336863093386e-05
