architecture,mode,fault_id,channel,mean_delta_auroc,median_delta_auroc,min_delta_auroc,mean_delta_auprc,positive_auroc_seeds,max_abs_pre_fpr_shift,stable_material_raw,method,r2,std_ratio,wasserstein,ks_statistic,observed_lag1,predicted_lag1,observed_std,imputer_reliable,stable_material,run_delta_auroc_mean,run_delta_auroc_ci_low,run_delta_auroc_ci_high,run_delta_auprc_mean,run_delta_auprc_ci_low,run_delta_auprc_ci_high,run_ci_excludes_zero
transformer,conditional,24,4.0,0.0007830440199335431,0.0008225083056475624,0.0005165282392026738,0.0004357719875613286,5,0.0007500000000000007,False,legacy_mean,0.578858077860626,0.7629849314689636,0.188949346998356,0.0666544735431671,0.6053401041017571,0.6451221459408996,0.995981752872467,True,False,0.00078006644518272,0.0006269061461793856,0.0009365448504983302,0.0004288887593615709,0.00034750323190885983,0.0005138730145610217,True
transformer,conditional,24,5.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,conditional,24,6.0,-0.00012752906976742917,-0.00015438122923594477,-0.00019752906976733264,-7.368472762729894e-05,0,0.0002500000000000002,False,legacy_mean,0.997028398791882,0.99845689535141,0.0014378663426005,0.0010824799537658,0.982810815577105,0.9823900750798902,0.9907699823379515,True,False,-0.00014800664451826483,-0.00019485049833885235,-0.00010249169435217908,-8.447833874760557e-05,-0.00011266073066722545,-5.787799717989551e-05,False
transformer,conditional,24,7.0,0.0002664451827242731,0.00027066029900324473,0.00018407392026553726,0.0001575239970616149,5,0.0004999999999999987,False,legacy_mean,0.7184863700707094,0.8477235436439514,0.1213696854402002,0.0426122844219207,0.8106234837175326,0.886557398930125,0.994693160057068,True,False,0.00025215946843854306,0.000175083056478411,0.0003257475083056148,0.00015070971856153025,0.0001078515545588308,0.00019090482393840767,True
transformer,conditional,24,8.0,-9.526578073093539e-06,-1.1108803986803473e-05,-1.7296511627851174e-05,-8.472514970048195e-06,1,0.0005000000000000004,False,legacy_mean,0.2974372147454651,0.5468789935112,0.3615364657126344,0.1433535814285278,0.5001105345716035,0.6359453685855146,0.9983698129653932,False,False,-2.9069767441852745e-05,-5.01702657807081e-05,-7.304817275722681e-06,-1.639370035523835e-05,-2.7665696285998216e-05,-5.173869391768149e-06,False
transformer,conditional,24,9.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,conditional,24,10.0,-5.808139534884127e-05,-5.9821428571416035e-05,-9.811046511642996e-05,-3.3203195590725264e-05,1,0.0002500000000000002,False,legacy_mean,0.1901592773672956,0.4344758987426758,0.4539596056210538,0.1942001581192016,0.1148842134756825,0.4754276976683602,1.00121009349823,False,False,-6.810631229233976e-05,-0.00010764534883721496,-3.089700996675926e-05,-3.995954759798859e-05,-6.164789763057882e-05,-2.0125533378987998e-05,False
transformer,conditional,24,11.0,-6.237541528308909e-06,-5.045681063187146e-06,-1.5344684385465435e-05,-4.700570832127937e-06,1,0.0005000000000000004,False,legacy_mean,0.0145931334962615,0.1211393773555755,0.7025116868592033,0.3832193613052368,-0.013847639476689,-0.2776265762891957,0.9969984889030457,False,False,-1.5448504983388566e-05,-4.518272425248812e-05,1.0299003322248312e-05,-1.049121746783621e-05,-2.771806886930467e-05,4.039446586857612e-06,False
transformer,conditional,25,1.0,0.00187750415282395,0.00228365863787372,0.0004401785714286399,0.0011181347925916408,5,0.0007499999999999998,False,legacy_mean,0.9735514594657588,0.9860982298851012,0.0107001973907897,0.0037028193473815,0.9716406840851836,0.972594011099527,1.0054640769958496,True,False,0.0018343853820597833,0.0009933658637873452,0.0026322446013288866,0.001100733869708892,0.0005819403640416424,0.0016036300093258858,True
transformer,conditional,25,2.0,0.019300004152823867,0.019506914451827173,0.015615490033222379,0.011870186721692443,5,0.0005000000000000004,False,legacy_mean,0.9547037280833192,0.976567566394806,0.0173378191583196,0.0056550055742263,0.9528272462470592,0.957772059655812,1.0040563344955444,True,False,0.01945813953488371,0.01718926702657808,0.02152080357142854,0.01195914559508045,0.010321859479113028,0.01341028066493472,True
transformer,conditional,25,3.0,-2.8330564784040392e-05,-3.6088039866988275e-05,-8.542358803997896e-05,-1.2265990693638428e-05,1,0.0007500000000000007,False,legacy_mean,0.9645213980895376,0.9826198816299438,0.0132580876337276,0.0045016407966613,0.9338504025323758,0.9224820453538722,0.9988558888435364,True,False,-5.456810631230602e-05,-0.0001164534883721083,1.304401993354593e-05,-2.566693394161157e-05,-6.114978439968382e-05,1.2259725740192784e-05,False
transformer,conditional,25,4.0,0.001165813953488426,0.0012176702657807903,0.0008104443521593785,0.0007275527670786097,5,0.0012499999999999994,False,legacy_mean,0.578858077860626,0.7629849314689636,0.188949346998356,0.0666544735431671,0.6053401041017571,0.6451221459408996,0.995981752872467,True,False,0.001147176079734198,0.0009028945182724062,0.0013844165282391916,0.0007257632561759675,0.0005606980207045997,0.0008763534251848262,True
transformer,conditional,25,5.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,conditional,25,6.0,4.846760797341254e-05,3.112541528238477e-05,-5.845099667778353e-05,3.288105027257071e-05,3,0.0005000000000000004,False,legacy_mean,0.997028398791882,0.99845689535141,0.0014378663426005,0.0010824799537658,0.982810815577105,0.9823900750798902,0.9907699823379515,True,False,4.867109634550726e-05,-2.7080564784055713e-05,0.0001230066445182648,3.004254759180758e-05,-1.5532757948780063e-05,7.552943435384966e-05,False
transformer,conditional,25,7.0,0.00033404900332225653,0.0003329111295680143,0.00021737956810619075,0.0002076102196125751,5,0.0005000000000000004,False,legacy_mean,0.7184863700707094,0.8477235436439514,0.1213696854402002,0.0426122844219207,0.8106234837175326,0.886557398930125,0.994693160057068,True,False,0.00032192691029899855,0.00019649916943521758,0.0004694414451826849,0.00019984859272107692,0.00011884244239582373,0.0002952502160724816,True
transformer,conditional,25,8.0,-0.0005772342192690294,-0.0005708679401992267,-0.0006565822259135823,-0.0003387108534903538,0,0.0012500000000000011,False,legacy_mean,0.2974372147454651,0.5468789935112,0.3615364657126344,0.1433535814285278,0.5001105345716035,0.6359453685855146,0.9983698129653932,False,False,-0.0005695182724252623,-0.0006355710132890629,-0.0005066403654485074,-0.00033431540039852934,-0.00037592508859344344,-0.00029740514584466847,False
transformer,conditional,25,9.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,conditional,25,10.0,-2.834302325578353e-05,-4.200581395341629e-05,-6.0797342192664416e-05,-1.745755634012802e-05,1,0.0010000000000000009,False,legacy_mean,0.1901592773672956,0.4344758987426758,0.4539596056210538,0.1942001581192016,0.1148842134756825,0.4754276976683602,1.00121009349823,False,False,-2.475083056479588e-05,-7.55897009966934e-05,2.242940199333019e-05,-1.643825432574797e-05,-4.857531417428754e-05,1.299856136346627e-05,False
transformer,conditional,25,11.0,5.73546511627443e-05,4.929401993358784e-05,1.885382059796381e-05,3.306074279700866e-05,5,0.0005000000000000004,False,legacy_mean,0.0145931334962615,0.1211393773555755,0.7025116868592033,0.3832193613052368,-0.013847639476689,-0.2776265762891957,0.9969984889030457,False,False,3.272425249167821e-05,-1.9686461794050313e-05,8.92026578072742e-05,1.7389891375948485e-05,-1.6187747977289446e-05,5.0821825157945716e-05,False
transformer,conditional,26,1.0,-0.0004799003322258244,-0.0004240656146178301,-0.0007354235880397963,-0.0003086092111398875,0,0.0007500000000000007,False,legacy_mean,0.9735514594657588,0.9860982298851012,0.0107001973907897,0.0037028193473815,0.9716406840851836,0.972594011099527,1.0054640769958496,True,False,-0.000502491694352184,-0.0006657890365448745,-0.00037457641196013853,-0.0003208203578660951,-0.00043256975658017546,-0.0002368299410901719,False
transformer,conditional,26,2.0,0.00029446428571433536,0.00030220099667777056,9.856727574752977e-05,0.00020185960315965978,5,0.0007500000000000007,False,legacy_mean,0.9547037280833192,0.976567566394806,0.0173378191583196,0.0056550055742263,0.9528272462470592,0.957772059655812,1.0040563344955444,True,False,0.00025830564784053324,0.0001086212624584704,0.0004108222591362286,0.00018134402785733417,9.212420481554868e-05,0.0002755484535582387,True
transformer,conditional,26,3.0,0.0002566403654486127,0.00025759966777416654,7.651578073097909e-05,0.00016852442014778646,5,0.0007500000000000007,False,legacy_mean,0.9645213980895376,0.9826198816299438,0.0132580876337276,0.0045016407966613,0.9338504025323758,0.9224820453538722,0.9988558888435364,True,False,0.00026727574750829206,0.00015779069767440045,0.00038588039867107473,0.00017594161036759258,0.00011153925090582043,0.00024138785767370406,True
transformer,conditional,26,4.0,0.0894895805647841,0.08863490448504985,0.0824371677740865,0.05803947888065286,5,0.0007499999999999989,True,legacy_mean,0.578858077860626,0.7629849314689636,0.188949346998356,0.0666544735431671,0.6053401041017571,0.6451221459408996,0.995981752872467,True,True,0.08950863787375414,0.08177936046511625,0.09829137458471755,0.05874286037065666,0.05269328071102885,0.06584628775529192,True
transformer,conditional,26,5.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,conditional,26,6.0,-5.2973421926827416e-05,-7.450166112943357e-05,-0.00011370431893686916,-3.7283634314211334e-05,1,0.0007500000000000007,False,legacy_mean,0.997028398791882,0.99845689535141,0.0014378663426005,0.0010824799537658,0.982810815577105,0.9823900750798902,0.9907699823379515,True,False,-6.611295681063889e-05,-0.00011611710963457525,-1.661129568106598e-05,-4.169080916834989e-05,-7.244011318700459e-05,-1.1293869196438525e-05,False
transformer,conditional,26,7.0,-1.7823920265769288e-05,5.996677740882639e-05,-0.0002061669435216018,-1.0078513446654114e-05,3,0.0002500000000000002,False,legacy_mean,0.7184863700707094,0.8477235436439514,0.1213696854402002,0.0426122844219207,0.8106234837175326,0.886557398930125,0.994693160057068,True,False,-1.8438538205990397e-05,-0.0001393729235880158,0.00010116279069764991,-1.119892411893475e-05,-8.283367342287051e-05,5.826163042958034e-05,False
transformer,conditional,26,8.0,-0.0003592524916943285,-0.00032919435215938986,-0.0004405523255812671,-0.0002050816186647042,0,0.0005000000000000004,False,legacy_mean,0.2974372147454651,0.5468789935112,0.3615364657126344,0.1433535814285278,0.5001105345716035,0.6359453685855146,0.9983698129653932,False,False,-0.0003661960132890352,-0.00043862541528239625,-0.00029981519933557115,-0.0002114598088780717,-0.00025646267283550205,-0.00017158587546416062,False
transformer,conditional,26,9.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,conditional,26,10.0,3.986710963510554e-06,2.757475083081662e-05,-9.503737541527446e-05,1.4642995312730277e-06,3,0.0002500000000000002,False,legacy_mean,0.1901592773672956,0.4344758987426758,0.4539596056210538,0.1942001581192016,0.1148842134756825,0.4754276976683602,1.00121009349823,False,False,-1.8272425249254986e-06,-7.508305647841152e-05,6.014950166113077e-05,-2.8065741324445616e-06,-4.378958306296049e-05,3.348554477332996e-05,False
transformer,conditional,26,11.0,6.490863787500523e-06,1.3413621262614583e-05,-1.7504152823866193e-05,4.911583430078359e-06,4,0.0002500000000000002,False,legacy_mean,0.0145931334962615,0.1211393773555755,0.7025116868592033,0.3832193613052368,-0.013847639476689,-0.2776265762891957,0.9969984889030457,False,False,-3.820598006650799e-06,-6.728820598007991e-05,5.847591362126303e-05,-8.121265679394973e-08,-3.6669101248353876e-05,3.533778935672493e-05,False
transformer,conditional,27,1.0,0.0008482267441860536,0.0009225290697674193,0.0005127906976744034,0.0005869295776570027,5,0.0005000000000000004,False,legacy_mean,0.9735514594657588,0.9860982298851012,0.0107001973907897,0.0037028193473815,0.9716406840851836,0.972594011099527,1.0054640769958496,True,False,0.0008675249169435251,0.0006328052325581359,0.0010766050664451881,0.0005910444156953454,0.00046131704182735445,0.000705940621019984,True
transformer,conditional,27,2.0,-0.001036910299003324,-0.0009466569767441202,-0.0013386835548172549,-0.0006258781322055817,0,0.0007500000000000007,False,legacy_mean,0.9547037280833192,0.976567566394806,0.0173378191583196,0.0056550055742263,0.9528272462470592,0.957772059655812,1.0040563344955444,True,False,-0.0010386212624584723,-0.0012892732558139675,-0.0008269788205980099,-0.0006173138353981734,-0.0007733432065262432,-0.00045426579359112514,False
transformer,conditional,27,3.0,-0.0001101245847176191,-0.0001278446843854253,-0.000158347176079765,-0.00010198783785779764,0,0.0002500000000000002,False,legacy_mean,0.9645213980895376,0.9826198816299438,0.0132580876337276,0.0045016407966613,0.9338504025323758,0.9224820453538722,0.9988558888435364,True,False,-0.00014401993355481424,-0.000256985049833892,-2.1424418604633504e-05,-0.00013256588768267518,-0.0002208649545202124,-4.2065548894558384e-05,False
transformer,conditional,27,4.0,-4.040697674412286e-06,-5.336378737541558e-05,-0.0002971553156145834,4.523352978076378e-05,2,0.0015000000000000005,False,legacy_mean,0.578858077860626,0.7629849314689636,0.188949346998356,0.0666544735431671,0.6053401041017571,0.6451221459408996,0.995981752872467,True,False,4.285714285714004e-05,-0.00028754568106312923,0.0003793770764119512,0.00014235744083039735,-0.0001226125806300749,0.00040558583707378174,False
transformer,conditional,27,5.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,conditional,27,6.0,-0.0019065780730897152,-0.0018649501661128776,-0.0022755398671097105,-0.001327532615676219,0,0.0002500000000000002,False,legacy_mean,0.997028398791882,0.99845689535141,0.0014378663426005,0.0010824799537658,0.982810815577105,0.9823900750798902,0.9907699823379515,True,False,-0.0018931893687707613,-0.0021245390365448504,-0.0016853820598006707,-0.001299568761281692,-0.001453399097715954,-0.00116375927046378,False
transformer,conditional,27,7.0,-0.0006249916943521727,-0.0005775124584718183,-0.0009399709302325698,-0.0004693086380902267,0,0.0002500000000000002,False,legacy_mean,0.7184863700707094,0.8477235436439514,0.1213696854402002,0.0426122844219207,0.8106234837175326,0.886557398930125,0.994693160057068,True,False,-0.0006207641196013247,-0.000833563122923586,-0.00040463455149501563,-0.00047787669664394963,-0.0006170182719472464,-0.0003279696061394719,False
transformer,conditional,27,8.0,5.916943521593332e-05,6.146179401989027e-05,-1.8770764119602212e-05,6.226559081201621e-05,4,0.0005000000000000004,False,legacy_mean,0.2974372147454651,0.5468789935112,0.3615364657126344,0.1433535814285278,0.5001105345716035,0.6359453685855146,0.9983698129653932,False,False,6.395348837209158e-05,-1.1636212624596798e-05,0.0001426910299003415,5.2899803847689106e-05,-6.479499661075914e-07,0.00010765054064876821,False
transformer,conditional,27,9.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,conditional,27,10.0,0.005314356312292356,0.004570888704318876,0.0025978820598007157,0.003499635136520296,5,0.0002500000000000002,False,legacy_mean,0.1901592773672956,0.4344758987426758,0.4539596056210538,0.1942001581192016,0.1148842134756825,0.4754276976683602,1.00121009349823,False,False,0.005380315614617942,0.003507016196013296,0.00752563953488372,0.003535572913681867,0.0022523104865052666,0.005005312227191024,True
transformer,conditional,27,11.0,6.335548172757832e-05,6.382890365441707e-05,2.4148671096346774e-05,5.014649793837478e-05,5,0.0002500000000000002,False,legacy_mean,0.0145931334962615,0.1211393773555755,0.7025116868592033,0.3832193613052368,-0.013847639476689,-0.2776265762891957,0.9969984889030457,False,False,5.730897009967206e-05,-5.1993355481723236e-05,0.00015996677740863236,3.529636363901689e-05,-4.095923083268801e-05,0.0001152661307589094,False
transformer,conditional,28,1.0,-0.0001440573089701136,-0.0001396802325581703,-0.00022209302325582048,-0.00021185887396704128,0,0.0012499999999999994,False,legacy_mean,0.9735514594657588,0.9860982298851012,0.0107001973907897,0.0037028193473815,0.9716406840851836,0.972594011099527,1.0054640769958496,True,False,-0.00012566445182723984,-0.00027686877076411463,3.183970099667786e-05,-0.00019854461967821924,-0.0004261808471975863,2.6914502845643505e-05,False
transformer,conditional,28,2.0,-4.5161960132888976e-05,-5.7433554817243326e-05,-0.00031515780730895226,-0.00022528727830068985,2,0.0007499999999999989,False,legacy_mean,0.9547037280833192,0.976567566394806,0.0173378191583196,0.0056550055742263,0.9528272462470592,0.957772059655812,1.0040563344955444,True,False,-2.8239202657803775e-05,-0.0003359634551494809,0.00025184593023255385,-0.00019109986417779724,-0.0005431650942316928,0.00014235328780612595,False
transformer,conditional,28,3.0,6.64451827242729e-05,5.624999999997993e-05,-1.7421096345504594e-05,-2.05806902730199e-05,4,0.0005000000000000004,False,legacy_mean,0.9645213980895376,0.9826198816299438,0.0132580876337276,0.0045016407966613,0.9338504025323758,0.9224820453538722,0.9988558888435364,True,False,5.8139534883715485e-05,-0.00010681478405316268,0.0002227574750830541,1.6250089112432865e-05,-0.00019399178801876934,0.00021889316653166325,False
transformer,conditional,28,4.0,0.001833683554817278,0.0020167566445182805,0.0012711171096345675,0.0018459016519625005,5,0.0009999999999999992,False,legacy_mean,0.578858077860626,0.7629849314689636,0.188949346998356,0.0666544735431671,0.6053401041017571,0.6451221459408996,0.995981752872467,True,False,0.0018291528239202648,0.0012958160299003337,0.002316617524916956,0.0015671949938688922,0.0010361003384095969,0.002098110928879347,True
transformer,conditional,28,5.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,conditional,28,6.0,4.450996677742847e-05,2.597591362130114e-05,-4.2151162791270735e-06,4.214320677438099e-05,4,0.0004999999999999987,False,legacy_mean,0.997028398791882,0.99845689535141,0.0014378663426005,0.0010824799537658,0.982810815577105,0.9823900750798902,0.9907699823379515,True,False,6.26245847176099e-05,-5.917774086371451e-06,0.00013447051495016254,7.136170771324224e-05,-2.7457971846212404e-05,0.00016251212640943372,False
transformer,conditional,28,7.0,-0.00010719269102990036,-0.00011748338870432029,-0.00019898255813943777,-0.00015888052484964722,1,0.0005000000000000004,False,legacy_mean,0.7184863700707094,0.8477235436439514,0.1213696854402002,0.0426122844219207,0.8106234837175326,0.886557398930125,0.994693160057068,True,False,-0.00011727574750830638,-0.00024892234219269855,1.8803986710962684e-05,-0.00014100658917188036,-0.00028853199642041647,1.3594139286405637e-05,False
transformer,conditional,28,8.0,-1.7317275747164018e-06,4.422757475142092e-06,-6.289451827234949e-05,3.053482087942427e-05,3,0.0004999999999999987,False,legacy_mean,0.2974372147454651,0.5468789935112,0.3615364657126344,0.1433535814285278,0.5001105345716035,0.6359453685855146,0.9983698129653932,False,False,4.900332225913351e-06,-9.486710963455524e-05,9.053779069767344e-05,6.7334730890789e-05,-5.454240003073521e-05,0.00018910136465389088,False
transformer,conditional,28,9.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,conditional,28,10.0,1.616694352160053e-05,4.4123754152747274e-05,-9.842192691034146e-05,1.2961412221823565e-05,4,0.0004999999999999987,False,legacy_mean,0.1901592773672956,0.4344758987426758,0.4539596056210538,0.1942001581192016,0.1148842134756825,0.4754276976683602,1.00121009349823,False,False,1.7774086378736788e-05,-5.3822674418612076e-05,8.207433554816457e-05,-5.9041849339758205e-06,-0.00010340884635548711,8.457362323978548e-05,False
transformer,conditional,28,11.0,-3.240448504981952e-05,-1.3891196013249285e-05,-7.979651162781654e-05,2.6511811940466146e-05,0,0.0005000000000000004,False,legacy_mean,0.0145931334962615,0.1211393773555755,0.7025116868592033,0.3832193613052368,-0.013847639476689,-0.2776265762891957,0.9969984889030457,False,False,-3.687707641196414e-05,-0.00022534260797341547,0.00014801079734217852,-2.243386506856071e-06,-0.00019150621532875974,0.00017184859507363018,False
transformer,loo_sample,1,1.0,9.044850498307611e-06,9.883720930359274e-06,7.890365447682512e-07,2.5214077057356123e-07,5,0.0010000000000000009,False,loo_residual_sample,0.8651731632450161,0.9980531930923462,0.0049596181608603,0.0042440295219421,0.9716406840851812,0.9420414687586508,1.0054640769958496,True,False,1.9933554817141987e-06,-4.236295681063124e-05,4.336794019931058e-05,-2.2638299868626975e-06,-2.1861777400363768e-05,1.61089642154587e-05,False
transformer,loo_sample,1,2.0,5.3338870431907104e-05,5.58970099667766e-05,4.049003322259548e-05,2.254756504476152e-05,5,0.0007499999999999989,False,loo_residual_sample,0.9265466011957644,0.9996967911720276,0.003525135654436,0.0034029483795166,0.9528272462470624,0.9411839774807056,1.0040563344955444,True,False,4.0697674418592736e-05,1.3289036544831156e-05,6.84426910298959e-05,1.5694009374130903e-05,5.1624555594106115e-06,2.65121152726217e-05,True
transformer,loo_sample,1,3.0,1.1287375415247602e-05,1.1420265780826e-05,7.267441860414614e-06,3.9103441744403614e-06,5,0.0007499999999999989,False,loo_residual_sample,0.9322225435181724,1.00082266330719,0.0034354509736944,0.0032872557640075,0.933850402532371,0.909343663450228,0.9988558888435364,True,False,9.136212624576424e-06,-4.8172757474990166e-06,2.2931893687709408e-05,2.6037283141067123e-06,-3.6979405562917456e-06,8.863432304341362e-06,False
transformer,loo_sample,1,4.0,0.00010831395348833705,0.0001072259136212228,0.00010103820597995306,5.526850414501183e-05,5,0.0005000000000000004,False,loo_residual_sample,0.3371445351990427,1.00309956073761,0.003348054398276,0.0016921758651733,0.6053401041017554,0.3618425431138095,0.995981752872467,False,False,0.00010797342192690795,7.507890365448799e-05,0.00014252491694351403,5.4309417284431616e-05,3.852830796629611e-05,7.055917313090709e-05,True
transformer,loo_sample,1,5.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,loo_sample,1,6.0,-1.8604651162323904e-06,-1.7441860463707215e-06,-5.523255813821848e-06,-4.099470637397573e-07,1,0.0002500000000000002,False,loo_residual_sample,0.9719676366842894,1.0001260042190552,0.0015354211978162,0.0017780065536499,0.9828108155771098,0.968986654398402,0.9907699823379515,True,False,3.322259136073757e-07,-1.1964285714308963e-05,1.2628737541531937e-05,6.947226808606821e-07,-4.687457442511533e-06,5.980100519762415e-06,False
transformer,loo_sample,1,7.0,2.4875415282399338e-05,2.458471760802272e-05,1.9102990033048606e-05,1.3949238058286184e-05,5,0.0002500000000000002,False,loo_residual_sample,0.0471712890767301,1.0007697343826294,0.0124302895488096,0.0060730576515197,0.8106234837175305,0.7362910439794615,0.994693160057068,True,False,1.760797342191145e-05,4.152823920270249e-06,3.23920265780476e-05,1.0367047251037543e-05,4.233061195958121e-06,1.7240024937087315e-05,True
transformer,loo_sample,1,8.0,-1.6295681063205336e-05,-1.3455149501795383e-05,-2.8488372093016245e-05,-8.36231858958314e-06,0,0.0002500000000000002,False,loo_residual_sample,-0.6659259345368391,1.0006139278411863,0.0164826797863814,0.0068706274032592,0.5001105345716043,0.4138522709228205,0.9983698129653932,True,False,-1.5614617940209463e-05,-2.9069767441862876e-05,-2.4916943521855193e-06,-7.689315229739701e-06,-1.3892357941779593e-05,-1.5465352840846963e-06,False
transformer,loo_sample,1,9.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,loo_sample,1,10.0,1.8770764119713235e-06,2.9900332227938975e-06,-7.724252491736472e-06,7.568334760454931e-07,3,0.0002500000000000002,False,loo_residual_sample,-0.6060181530119817,0.999291181564331,0.002843370806177,0.0019484609365463,0.1148842134756821,0.1113175100660973,1.00121009349823,True,False,1.1627906976696688e-06,-7.641196013285002e-06,9.136212624574369e-06,1.5533139072321234e-07,-4.244364236357573e-06,3.8383313902135284e-06,False
transformer,loo_sample,1,11.0,-4.775747508567463e-07,1.619601328828324e-06,-9.759136212594832e-06,-7.914776303463711e-07,3,0.0002500000000000002,False,loo_residual_sample,-0.9736542225453076,1.002188205718994,0.0033631309062697,0.0024386942386627,-0.013847639476689,-0.0030937075017248,0.9969984889030457,True,False,-3.986710963465034e-06,-1.6283222591377543e-05,1.0137043189354606e-05,-2.3745149490184134e-06,-8.030379165237356e-06,3.855588114449321e-06,False
transformer,loo_sample,2,1.0,0.0001669933554817371,0.00015984219269127298,9.987541528233557e-05,9.23902995505932e-05,5,0.0007500000000000007,False,loo_residual_sample,0.8651731632450161,0.9980531930923462,0.0049596181608603,0.0042440295219421,0.9716406840851812,0.9420414687586508,1.0054640769958496,True,False,0.00016428571428572236,4.102574750830809e-05,0.00029916943521595465,9.219790729014132e-05,3.5343664569569274e-05,0.00015414304428932007,True
transformer,loo_sample,2,2.0,6.43064784052294e-05,6.100498338845739e-05,-3.0440199335513007e-05,4.5894525559120324e-05,4,0.0009999999999999992,False,loo_residual_sample,0.9265466011957644,0.9996967911720276,0.003525135654436,0.0034029483795166,0.9528272462470624,0.9411839774807056,1.0040563344955444,True,False,5.099667774086547e-05,-1.9946013289036113e-05,0.00013122923588036403,3.7097006443577165e-05,1.5478084817522334e-06,7.613923551502428e-05,False
transformer,loo_sample,2,3.0,-2.0315614617905098e-05,-1.9269102989993847e-05,-3.243355481741261e-05,-9.73772625452174e-06,0,0.0005000000000000004,False,loo_residual_sample,0.9322225435181724,1.00082266330719,0.0034354509736944,0.0032872557640075,0.933850402532371,0.909343663450228,0.9988558888435364,True,False,-1.5282392026579883e-05,-3.571428571429599e-05,8.471760797345184e-06,-7.872421877672675e-06,-1.633399286865325e-05,2.1468673015394274e-06,False
transformer,loo_sample,2,4.0,0.0006057433554817804,0.0005962624584718856,0.0005829734219270355,0.0002924286227607098,5,0.0014999999999999996,False,loo_residual_sample,0.3371445351990427,1.00309956073761,0.003348054398276,0.0016921758651733,0.6053401041017554,0.3618425431138095,0.995981752872467,False,False,0.0005941860465116255,0.0005222466777408463,0.0006701162790697791,0.00028710553289135855,0.0002544237279557112,0.0003216922084580298,True
transformer,loo_sample,2,5.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
transformer,loo_sample,2,6.0,-2.5004152823959735e-05,-2.497923588051787e-05,-3.720930232553599e-05,-1.3644309012805778e-05,0,0.0005000000000000004,False,loo_residual_sample,0.9719676366842894,1.0001260042190552,0.0015354211978162,0.0017780065536499,0.9828108155771098,0.968986654398402,0.9907699823379515,True,False,-3.1395348837210955e-05,-5.315614617939618e-05,-9.298172757452117e-06,-1.5486677992774255e-05,-2.5359547005824238e-05,-5.51855406818647e-06,False
transformer,loo_sample,2,7.0,0.00011786960132891267,0.00011764950166115451,6.9767441860491e-05,6.707842081010718e-05,5,0.0012500000000000011,False,loo_residual_sample,0.0471712890767301,1.0007697343826294,0.0124302895488096,0.0060730576515197,0.8106234837175305,0.7362910439794615,0.994693160057068,True,False,0.00012109634551495163,7.790697674419073e-05,0.0001642940199335662,6.8735390048269e-05,4.801436112404059e-05,9.007572857649127e-05,True
transformer,loo_sample,2,8.0,-8.181063122880693e-06,-6.6445182723695595e-06,-4.52242524917601e-05,-2.0916127043246744e-06,1,0.0005000000000000004,False,loo_residual_sample,-0.6659259345368391,1.0006139278411863,0.0164826797863814,0.0068706274032592,0.5001105345716043,0.4138522709228205,0.9983698129653932,True,False,-1.063122923586568e-05,-3.5714285714252534e-05,1.3787375415297426e-05,-3.4886762640085055e-06,-1.539260227366737e-05,8.369304927450098e-06,False
